iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_rnd_forward_loss
155,15600,-52.70402,1.18725,0.91784,-49.11227,1.20171,0.86085,-51.60356,2.96964,0.90253
156,15700,-52.46028,1.23315,0.91628,-48.94083,1.13405,0.85652,-51.04241,2.60959,0.89708
157,15800,-52.20792,1.27183,0.90643,-48.73308,1.19587,0.85183,-50.51761,2.73466,0.89191
158,15900,-51.94641,1.20832,0.90508,-48.42495,1.19186,0.84626,-50.04936,2.93794,0.88516
159,16000,-51.69140,1.20983,0.89943,-48.23496,1.15941,0.84396,-50.11925,1.57635,0.88102
160,16100,-51.43739,1.20245,0.89129,-48.05799,1.14070,0.84331,-49.93367,1.20900,0.87854
161,16200,-51.19925,1.30759,0.89436,-47.78155,1.19106,0.83995,-49.83980,1.15258,0.87511
162,16300,-50.94144,1.23106,0.88522,-47.63009,1.16388,0.83697,-49.61490,1.11494,0.86515
163,16400,-50.67793,1.18742,0.88072,-47.34613,1.20728,0.83023,-49.36795,1.14379,0.85922
164,16500,-50.44882,1.17908,0.87436,-47.19375,1.19384,0.82622,-49.16368,1.14580,0.85583
165,16600,-50.28857,1.17242,0.86735,-46.97744,1.17238,0.82204,-48.98088,1.16348,0.85478
166,16700,-50.02725,1.17569,0.86106,-46.69645,1.31949,0.82298,-48.76250,1.21152,0.84885
167,16800,-49.75353,1.13359,0.85970,-46.82729,1.94823,0.81490,-48.48338,1.16923,0.84597
168,16900,-49.53255,1.16169,0.85546,-46.83662,1.45491,0.81064,-48.32165,1.15978,0.83989
169,17000,-49.32808,1.14735,0.85047,-46.38479,1.49318,0.80278,-48.17961,1.13826,0.83595
170,17100,-49.07353,1.18487,0.84756,-46.20250,1.58312,0.80343,-47.94061,1.11482,0.82948
171,17200,-48.77578,1.21747,0.84047,-45.89103,1.52766,0.80190,-47.69976,1.14351,0.82420
172,17300,-48.61777,1.17491,0.83695,-45.86503,1.70935,0.79214,-47.47906,1.20606,0.82142
173,17400,-48.44590,1.11957,0.83201,-45.87607,1.56873,0.79243,-47.31831,1.11563,0.81538
174,17500,-48.22686,1.17764,0.83038,-45.46993,1.55032,0.78870,-47.13653,1.09724,0.80804
175,17600,-47.87607,1.15463,0.82662,-45.04665,1.49073,0.78534,-46.88736,1.15466,0.80930
176,17700,-47.66206,1.20084,0.82529,-44.75117,1.66384,0.78060,-46.65237,1.12882,0.80209
177,17800,-47.54038,1.19866,0.81753,-44.91596,2.54873,0.77921,-46.52108,1.08152,0.79685
178,17900,-47.24603,1.17731,0.81311,-44.61158,1.94721,0.77234,-46.30460,1.08325,0.79461
179,18000,-47.01511,1.14972,0.80351,-44.41211,1.84712,0.76484,-46.03533,1.07751,0.78481
180,18100,-46.90252,1.15668,0.80309,-43.93198,2.17567,0.76558,-45.83258,1.11255,0.78586
181,18200,-46.61242,1.17852,0.79467,-44.02553,2.17653,0.75875,-45.70366,1.12857,0.77961
182,18300,-46.39359,1.07538,0.79291,-43.81155,3.19723,0.75292,-45.52013,1.05221,0.77682
183,18400,-46.15400,1.18135,0.78799,-43.52789,1.44508,0.75273,-45.37742,1.09003,0.77296
184,18500,-45.94733,1.13782,0.78599,-43.47168,1.36893,0.74659,-45.09736,1.11893,0.76803
185,18600,-45.73378,1.13090,0.78134,-43.39648,1.26418,0.74417,-44.90366,1.11037,0.76555
186,18700,-45.53902,1.16650,0.77403,-43.07945,1.37378,0.73967,-44.70771,1.10858,0.75920
187,18800,-45.33957,1.14650,0.77436,-43.35467,1.52431,0.73624,-44.51386,1.11990,0.75943
188,18900,-45.07145,1.18504,0.76815,-43.25860,1.57456,0.72680,-44.36967,1.02996,0.74763
189,19000,-44.92740,1.13373,0.76264,-43.04575,1.52025,0.72469,-44.19330,1.07563,0.74956
190,19100,-44.71364,1.13917,0.75964,-42.80803,1.37631,0.72690,-44.01454,1.07636,0.74730
191,19200,-44.48097,1.06753,0.75446,-42.59688,1.45173,0.72065,-43.80621,1.06552,0.73629
192,19300,-44.29461,1.10066,0.75119,-42.40810,1.43126,0.71464,-43.54987,1.09625,0.73426
193,19400,-44.10770,1.04113,0.74748,-42.24616,1.38328,0.70903,-43.32607,1.08860,0.73321
194,19500,-43.87073,1.12019,0.74398,-42.03497,1.37043,0.70626,-43.15539,1.07407,0.72463
195,19600,-43.76554,1.07287,0.74067,-41.81127,1.36888,0.70241,-42.96443,1.08688,0.72287
