iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss
189,19000,-6.57614,0.18079,0.01183,-13.46634,0.23221,0.12396
190,19100,-6.54009,0.19231,0.01162,-13.46339,0.21337,0.12349
191,19200,-6.42867,0.24325,0.01142,-13.36711,0.27819,0.12250
192,19300,-6.33273,0.29661,0.01120,-13.21515,0.26065,0.12241
193,19400,-6.30647,0.19556,0.01102,-13.15068,0.25925,0.12117
194,19500,-6.23354,0.21666,0.01083,-13.10861,0.22328,0.12059
195,19600,-6.21837,0.20133,0.01062,-13.08117,0.30223,0.11998
196,19700,-6.17813,0.26773,0.01043,-12.95065,0.27202,0.11947
197,19800,-6.14560,0.20571,0.01026,-12.90744,0.23252,0.11892
198,19900,-6.05223,0.21958,0.01008,-12.82726,0.24174,0.11780
199,20000,-6.00866,0.19091,0.00991,-12.77300,0.23827,0.11674
200,20100,-5.97175,0.20868,0.00975,-12.73928,0.20523,0.11612
201,20200,-5.91945,0.18391,0.00959,-12.63578,0.27067,0.11594
202,20300,-5.86370,0.24669,0.00943,-12.60006,0.22404,0.11484
203,20400,-5.81102,0.19645,0.00927,-12.50825,0.20849,0.11417
204,20500,-5.71737,0.18805,0.00911,-12.51574,0.29279,0.11317
205,20600,-5.71542,0.17166,0.00898,-12.41484,0.21820,0.11302
206,20700,-5.69024,0.18712,0.00881,-12.35829,0.18529,0.11281
207,20800,-5.63467,0.22623,0.00869,-12.25234,0.31038,0.11216
208,20900,-5.58589,0.16412,0.00854,-12.25561,0.23957,0.11093
209,21000,-5.56206,0.20957,0.00841,-12.17654,0.25771,0.11000
210,21100,-5.50685,0.23010,0.00827,-12.08645,0.28074,0.10870
211,21200,-5.45189,0.27324,0.00814,-11.91269,0.24962,0.10982
212,21300,-5.43951,0.23212,0.00801,-11.97471,0.24608,0.10845
213,21400,-5.43031,0.16540,0.00788,-11.95413,0.23646,0.10827
214,21500,-5.34886,0.19322,0.00776,-11.88893,0.20260,0.10743
215,21600,-5.31713,0.24069,0.00763,-11.77746,0.22255,0.10671
216,21700,-5.28983,0.17608,0.00752,-11.74067,0.31471,0.10628
217,21800,-5.29427,0.21256,0.00739,-11.74676,0.23371,0.10562
218,21900,-5.20662,0.19143,0.00727,-11.68185,0.25390,0.10539
219,22000,-5.25257,0.24202,0.00716,-11.60414,0.25535,0.10442
220,22100,-5.17740,0.20492,0.00704,-11.56856,0.30321,0.10338
221,22200,-5.18423,0.21909,0.00694,-11.48470,0.32885,0.10311
222,22300,-5.07840,0.26372,0.00682,-11.49308,0.18235,0.10286
223,22400,-5.08460,0.25941,0.00671,-11.41275,0.21155,0.10249
224,22500,-5.04116,0.24095,0.00662,-11.34130,0.25614,0.10215
225,22600,-5.03957,0.20173,0.00650,-11.31492,0.25741,0.10156
226,22700,-4.98116,0.20518,0.00640,-11.19340,0.23134,0.10041
227,22800,-4.95647,0.24300,0.00630,-11.23412,0.22120,0.09997
