iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_icm_forward_loss,1_icm_inverse_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_icm_forward_loss,2_icm_inverse_loss
193,19400,-4.08615,0.84763,0.06648,1.36637,-4.14231,0.94114,0.06608,1.37499
194,19500,-4.09190,1.00145,0.06667,1.36341,-4.15540,1.01602,0.06563,1.37236
195,19600,-4.07064,1.00539,0.06636,1.36114,-4.13393,0.98021,0.06587,1.36145
196,19700,-4.04787,0.90145,0.06592,1.36735,-4.10985,0.98304,0.06546,1.35860
197,19800,-4.03368,0.87527,0.06498,1.36175,-4.10025,0.95166,0.06494,1.36489
198,19900,-3.99493,0.87100,0.06532,1.36488,-4.05900,0.97825,0.06572,1.35132
199,20000,-4.00823,0.93782,0.06521,1.35638,-4.05333,0.96916,0.06503,1.35400
200,20100,-4.02212,0.83994,0.06473,1.35231,-4.01189,0.98972,0.06526,1.34663
201,20200,-3.99577,0.92128,0.06453,1.34645,-4.01698,0.93985,0.06425,1.34307
202,20300,-3.95663,1.05286,0.06475,1.33453,-3.95148,0.98280,0.06448,1.34304
203,20400,-3.95554,0.88926,0.06466,1.33051,-3.94153,0.94340,0.06471,1.33848
204,20500,-3.94056,0.88466,0.06409,1.34158,-3.93744,0.92394,0.06428,1.33356
205,20600,-3.93149,0.91731,0.06390,1.34026,-3.91539,1.08221,0.06360,1.32872
206,20700,-3.90746,0.87828,0.06332,1.33231,-3.91396,0.95810,0.06383,1.33538
207,20800,-3.87148,1.10765,0.06377,1.34141,-3.91412,0.81756,0.06307,1.32614
208,20900,-3.83100,1.01372,0.06318,1.32097,-3.88143,0.87545,0.06301,1.32489
209,21000,-3.88474,0.95771,0.06319,1.33101,-3.89014,0.90562,0.06267,1.32411
210,21100,-3.84600,0.91998,0.06273,1.32653,-3.87073,0.92527,0.06283,1.31538
211,21200,-3.83410,0.88218,0.06237,1.31825,-3.84835,0.91221,0.06280,1.31834
212,21300,-3.81178,0.96612,0.06240,1.31493,-3.84798,0.79252,0.06239,1.31715
213,21400,-3.83879,0.89700,0.06185,1.30950,-3.83058,0.94121,0.06243,1.30828
214,21500,-3.80953,1.04310,0.06235,1.31435,-3.78179,1.00946,0.06191,1.30880
215,21600,-3.78671,0.97097,0.06152,1.31042,-3.76920,0.99213,0.06193,1.29277
216,21700,-3.76474,0.91810,0.06160,1.30321,-3.72822,0.99301,0.06177,1.30759
217,21800,-3.75584,0.94009,0.06148,1.30444,-3.70960,1.00079,0.06165,1.29967
218,21900,-3.70716,0.96588,0.06189,1.29970,-3.70938,0.98911,0.06083,1.29850
219,22000,-3.72630,1.00030,0.06102,1.29465,-3.68168,0.96489,0.06104,1.28887
220,22100,-3.74191,0.90068,0.06060,1.29204,-3.66444,0.96097,0.06073,1.29799
221,22200,-3.71256,0.92914,0.06008,1.29829,-3.65855,0.90027,0.06065,1.29310
222,22300,-3.68065,0.97911,0.06028,1.29107,-3.66575,0.92391,0.06043,1.29246
223,22400,-3.63849,1.01972,0.05984,1.28864,-3.58504,1.00552,0.06042,1.29197
224,22500,-3.63655,0.93519,0.05987,1.29164,-3.58594,0.93918,0.06001,1.28032
225,22600,-3.63013,0.86714,0.06010,1.28600,-3.57617,0.97787,0.06023,1.28903
226,22700,-3.63542,0.90023,0.05947,1.28287,-3.55066,1.02341,0.06000,1.28920
227,22800,-3.59641,0.97450,0.05963,1.28513,-3.55638,0.90109,0.05963,1.27958
228,22900,-3.61777,0.96994,0.05948,1.27869,-3.54813,0.98088,0.05957,1.27711
229,23000,-3.56974,0.98083,0.05945,1.28427,-3.52503,0.92845,0.05913,1.27826
230,23100,-3.56904,0.89946,0.05924,1.28930,-3.49774,1.06250,0.05939,1.27958
231,23200,-3.59469,0.87901,0.05906,1.28424,-3.51978,0.92990,0.05925,1.28636
232,23300,-3.54729,0.93252,0.05924,1.26868,-3.50431,0.95917,0.05941,1.28450
233,23400,-3.55308,0.86731,0.05878,1.27356,-3.49974,0.90480,0.05921,1.28251
234,23500,-3.57131,0.78606,0.05881,1.28100,-3.47008,0.91664,0.05910,1.28245
235,23600,-3.49661,0.95137,0.05901,1.27167,-3.44179,1.02772,0.05895,1.27883
236,23700,-3.53116,0.82064,0.05840,1.26984,-3.42813,0.91692,0.05838,1.27984
237,23800,-3.51094,0.97859,0.05833,1.28157,-3.44230,0.95023,0.05854,1.27939
