iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_icm_forward_loss,1_icm_inverse_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_icm_forward_loss,2_icm_inverse_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_icm_forward_loss,3_icm_inverse_loss
150,15100,-4.35176,0.97073,0.05774,2.20826,-4.31036,1.03382,0.05780,2.20779,-4.25770,1.01175,0.05758,2.20333
151,15200,-4.29655,0.99050,0.05687,2.21062,-4.32029,0.95179,0.05693,2.21138,-4.26669,0.93585,0.05648,2.20630
152,15300,-4.29190,1.08044,0.05580,2.19948,-4.22535,0.99900,0.05617,2.20804,-4.23628,0.94837,0.05665,2.20085
153,15400,-4.33562,0.94489,0.05490,2.19537,-4.21049,0.95763,0.05516,2.19973,-4.17925,0.95051,0.05525,2.19760
154,15500,-4.27076,1.01331,0.05463,2.19578,-4.19698,0.96070,0.05470,2.19441,-4.13347,0.94125,0.05404,2.21097
155,15600,-4.21406,0.97683,0.05409,2.19757,-4.17231,1.00306,0.05414,2.20307,-4.13287,0.91942,0.05373,2.19753
156,15700,-4.18609,1.05526,0.05378,2.20522,-4.08739,0.97382,0.05338,2.19009,-4.08239,0.96130,0.05312,2.19472
157,15800,-4.16944,1.01897,0.05258,2.20018,-4.11290,0.88734,0.05236,2.18600,-4.06631,0.99135,0.05246,2.19324
158,15900,-4.11928,1.00500,0.05208,2.19499,-4.03858,0.97933,0.05183,2.19960,-4.05104,1.00437,0.05232,2.19486
159,16000,-4.04767,1.04872,0.05150,2.19680,-3.99693,0.95375,0.05144,2.18817,-3.98995,0.96428,0.05104,2.19692
160,16100,-4.01714,1.06222,0.05099,2.18575,-3.97949,0.94869,0.05077,2.18459,-3.98726,0.93046,0.05056,2.18951
161,16200,-4.07806,0.94851,0.05019,2.19147,-3.95682,0.98280,0.05000,2.18687,-3.91065,0.97887,0.04990,2.19911
162,16300,-3.91218,1.04749,0.04959,2.18485,-3.93933,0.93289,0.04960,2.18290,-3.89682,1.09700,0.04940,2.18569
163,16400,-3.96506,1.04573,0.04901,2.18538,-3.86510,1.10514,0.04912,2.18950,-3.86135,0.94880,0.04881,2.18201
164,16500,-3.90664,0.99632,0.04814,2.18144,-3.83249,0.95709,0.04837,2.18929,-3.81815,1.00293,0.04857,2.18675
165,16600,-3.91547,0.96024,0.04782,2.17934,-3.81973,0.95725,0.04714,2.19076,-3.78456,0.96916,0.04765,2.18610
166,16700,-3.92201,1.00012,0.04691,2.18736,-3.79958,0.99141,0.04717,2.17987,-3.77272,0.97568,0.04698,2.18441
167,16800,-3.85378,0.96484,0.04661,2.17519,-3.78289,0.91745,0.04601,2.18253,-3.73198,0.95533,0.04673,2.17740
168,16900,-3.77176,1.03000,0.04569,2.17794,-3.74140,0.95434,0.04592,2.18304,-3.69084,0.95130,0.04611,2.18124
169,17000,-3.82795,1.06719,0.04574,2.18186,-3.70973,0.95338,0.04553,2.17491,-3.69576,1.03402,0.04540,2.18337
170,17100,-3.76429,0.98736,0.04459,2.18118,-3.68007,1.01246,0.04476,2.18171,-3.66846,0.98718,0.04501,2.17969
171,17200,-3.70301,0.99076,0.04414,2.18105,-3.61514,0.97758,0.04402,2.17965,-3.59970,1.01230,0.04425,2.17559
172,17300,-3.67536,0.94771,0.04369,2.17792,-3.61990,0.90212,0.04370,2.18636,-3.57589,1.09416,0.04388,2.17596
173,17400,-3.65450,0.96064,0.04312,2.17870,-3.55530,0.98911,0.04346,2.18308,-3.57421,0.97958,0.04301,2.17977
174,17500,-3.61109,0.95604,0.04268,2.17530,-3.54878,0.93341,0.04253,2.16968,-3.47694,0.99075,0.04244,2.17956
