iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss
200,20100,1.03684,0.04530,1.57818,0.98491,0.04559,1.58224
201,20200,1.02239,0.04513,1.58470,0.98883,0.04525,1.57886
202,20300,0.98728,0.04521,1.57164,0.91185,0.04500,1.57782
203,20400,0.80620,0.04498,1.56949,0.91565,0.04503,1.57010
204,20500,0.94336,0.04492,1.57416,0.95013,0.04483,1.56592
205,20600,1.10013,0.04481,1.56996,1.12458,0.04508,1.56983
206,20700,1.06390,0.04481,1.56085,0.90052,0.04475,1.56163
207,20800,0.85619,0.04453,1.56378,1.09108,0.04474,1.55879
208,20900,0.89957,0.04416,1.56560,1.05211,0.04434,1.55911
209,21000,0.86252,0.04418,1.56431,0.91126,0.04405,1.55980
210,21100,0.98795,0.04416,1.55539,1.08586,0.04411,1.56210
211,21200,0.89734,0.04380,1.55597,0.99555,0.04423,1.54834
212,21300,1.06294,0.04407,1.54901,0.88525,0.04372,1.55217
213,21400,1.04655,0.04379,1.54826,1.07023,0.04371,1.54743
214,21500,0.97218,0.04370,1.54498,0.99104,0.04370,1.54635
215,21600,1.00946,0.04374,1.54434,0.86308,0.04357,1.54411
216,21700,0.86204,0.04366,1.54348,1.07572,0.04353,1.53859
217,21800,1.09029,0.04336,1.53864,0.99245,0.04325,1.54298
218,21900,0.81061,0.04330,1.53399,0.89649,0.04327,1.53428
219,22000,0.96950,0.04327,1.53668,0.94724,0.04317,1.53541
220,22100,1.01194,0.04286,1.52990,1.00496,0.04299,1.53187
221,22200,0.92853,0.04301,1.53244,0.93135,0.04309,1.53368
222,22300,0.95048,0.04295,1.53034,1.03174,0.04305,1.52771
223,22400,1.02579,0.04269,1.53202,0.94238,0.04293,1.53071
224,22500,0.98643,0.04273,1.52443,0.93275,0.04264,1.52032
225,22600,0.94656,0.04255,1.51910,0.98239,0.04278,1.51958
226,22700,1.04934,0.04251,1.52188,0.93244,0.04239,1.52398
227,22800,1.04594,0.04253,1.52811,0.99974,0.04233,1.52112
228,22900,0.98635,0.04227,1.51755,0.84077,0.04217,1.51532
229,23000,0.95036,0.04216,1.51947,0.87451,0.04216,1.51692
230,23100,0.99660,0.04212,1.51408,0.99250,0.04229,1.51647
231,23200,1.00190,0.04204,1.51551,0.94161,0.04229,1.51613
232,23300,1.05480,0.04195,1.51457,0.89676,0.04206,1.50716
233,23400,1.03518,0.04180,1.51353,0.98153,0.04175,1.51198
234,23500,1.13976,0.04196,1.50875,0.88771,0.04185,1.51312
235,23600,0.88099,0.04179,1.50297,0.98337,0.04182,1.50951
236,23700,1.01913,0.04180,1.49962,0.96330,0.04176,1.50552
237,23800,1.08121,0.04168,1.50008,0.99423,0.04184,1.50233
238,23900,1.07755,0.04192,1.50041,1.03661,0.04168,1.49731
239,24000,0.85003,0.04170,1.50049,0.95518,0.04152,1.50487
240,24100,1.22509,0.04172,1.49609,0.84344,0.04149,1.49675
241,24200,1.10267,0.04152,1.49373,0.97562,0.04154,1.49934
242,24300,0.94532,0.04151,1.49866,0.87211,0.04134,1.49658
243,24400,1.08568,0.04146,1.49516,0.92309,0.04145,1.50013
244,24500,0.98747,0.04132,1.49031,1.09677,0.04137,1.49462
245,24600,0.91089,0.04132,1.49075,0.92971,0.04140,1.48379
246,24700,0.96385,0.04136,1.48732,0.95933,0.04133,1.48964
247,24800,0.94354,0.04144,1.48301,1.00084,0.04122,1.48384
248,24900,0.92889,0.04122,1.48415,1.07398,0.04145,1.48594
