iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss,3_iql_loss,3_icm_forward_loss,3_icm_inverse_loss,4_iql_loss,4_icm_forward_loss,4_icm_inverse_loss
172,17300,1.19753,0.11416,1.59526,1.12959,0.11493,1.59570,0.90667,0.11352,1.59654,0.89539,0.09780,1.60518
173,17400,1.05117,0.11289,1.59590,1.08722,0.11431,1.59546,0.74682,0.11275,1.59592,0.90076,0.09731,1.60528
174,17500,1.20841,0.11215,1.59503,0.63397,0.11295,1.59488,1.00034,0.11225,1.59617,0.88723,0.09688,1.60530
175,17600,0.97364,0.11085,1.59475,0.83651,0.11126,1.59511,0.99652,0.11016,1.59587,0.94321,0.09562,1.60488
176,17700,1.27338,0.10954,1.59437,0.85931,0.11054,1.59486,1.16219,0.10895,1.59579,0.92026,0.09460,1.60521
177,17800,1.19048,0.10867,1.59465,1.03232,0.10938,1.59468,1.00852,0.10836,1.59526,0.98946,0.09447,1.60479
178,17900,0.82518,0.10708,1.59405,1.11521,0.10845,1.59407,1.18064,0.10727,1.59477,1.00899,0.09382,1.60505
179,18000,0.74308,0.10637,1.59407,1.23857,0.10680,1.59463,1.00243,0.10571,1.59455,0.93303,0.09260,1.60518
180,18100,1.15647,0.10533,1.59360,0.96818,0.10637,1.59450,1.07045,0.10485,1.59488,0.86615,0.09178,1.60469
181,18200,0.86276,0.10465,1.59342,0.76070,0.10529,1.59430,0.99950,0.10425,1.59477,0.82180,0.09158,1.60486
182,18300,0.86467,0.10376,1.59370,1.02817,0.10450,1.59385,1.25986,0.10317,1.59395,1.00768,0.09060,1.60476
183,18400,1.30816,0.10282,1.59365,1.17579,0.10333,1.59387,0.95795,0.10186,1.59361,0.82154,0.08992,1.60446
184,18500,0.79354,0.10115,1.59391,0.78590,0.10273,1.59287,0.95138,0.10112,1.59415,0.91774,0.08928,1.60477
185,18600,1.03233,0.10051,1.59313,1.01247,0.10199,1.59310,0.91312,0.10103,1.59367,0.90140,0.08859,1.60443
186,18700,0.83904,0.10001,1.59221,1.03144,0.10113,1.59337,1.17973,0.09967,1.59328,0.78832,0.08809,1.60460
187,18800,0.71512,0.09868,1.59297,1.34328,0.10002,1.59231,1.01042,0.09894,1.59314,0.81316,0.08708,1.60455
188,18900,1.09364,0.09831,1.59212,0.99247,0.09910,1.59242,0.75188,0.09768,1.59323,0.82911,0.08673,1.60443
189,19000,1.17282,0.09754,1.59223,1.16006,0.09787,1.59358,1.16054,0.09684,1.59287,0.79431,0.08584,1.60458
190,19100,0.92888,0.09636,1.59236,1.19458,0.09728,1.59185,0.67080,0.09645,1.59235,0.84400,0.08538,1.60365
191,19200,1.33162,0.09524,1.59220,0.88868,0.09586,1.59197,1.05703,0.09585,1.59238,0.83486,0.08432,1.60413
192,19300,0.72978,0.09473,1.59142,0.76872,0.09526,1.59205,0.83376,0.09414,1.59232,0.90679,0.08398,1.60415
193,19400,0.90358,0.09429,1.59198,1.07043,0.09433,1.59272,0.96777,0.09389,1.59209,0.82675,0.08346,1.60405
194,19500,0.91325,0.09278,1.59176,0.80415,0.09425,1.59260,0.84667,0.09350,1.59141,0.86577,0.08274,1.60380
195,19600,1.12607,0.09239,1.59190,0.75031,0.09343,1.59148,1.10776,0.09224,1.59165,0.93070,0.08189,1.60354
196,19700,1.38196,0.09178,1.59110,0.96057,0.09277,1.59075,0.82526,0.09159,1.59208,0.79042,0.08152,1.60343
197,19800,0.92021,0.09108,1.59098,0.87129,0.09199,1.59088,0.74148,0.09122,1.59173,0.81599,0.08129,1.60393
198,19900,1.09361,0.09059,1.59174,1.15119,0.09148,1.59115,0.77789,0.08994,1.59133,0.98637,0.08018,1.60410
199,20000,1.11538,0.08972,1.59146,1.15703,0.09044,1.59027,0.94011,0.08950,1.59065,0.89075,0.07997,1.60376
