iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss,3_iql_loss,3_icm_forward_loss,3_icm_inverse_loss,4_iql_loss,4_icm_forward_loss,4_icm_inverse_loss
193,19400,1.56313,0.03105,1.58777,1.53537,0.03178,1.57185,1.38339,0.03175,1.57843,1.19177,0.02603,1.60169
194,19500,1.60752,0.03095,1.58767,1.54143,0.03200,1.57092,1.41607,0.03144,1.57795,1.22682,0.02580,1.60134
195,19600,1.63316,0.03068,1.58633,1.49429,0.03156,1.57161,1.43228,0.03119,1.57646,1.21939,0.02547,1.60132
196,19700,1.64683,0.03050,1.58630,1.54614,0.03140,1.57059,1.42191,0.03103,1.57751,1.19233,0.02543,1.60097
197,19800,1.61963,0.03049,1.58630,1.46681,0.03118,1.56928,1.39023,0.03082,1.57664,1.26600,0.02536,1.60109
198,19900,1.62532,0.03025,1.58528,1.54153,0.03118,1.57027,1.47990,0.03074,1.57568,1.25266,0.02530,1.60091
199,20000,1.57595,0.03009,1.58586,1.56030,0.03093,1.57004,1.45833,0.03054,1.57672,1.20394,0.02509,1.60047
200,20100,1.64469,0.02981,1.58541,1.57022,0.03070,1.56826,1.40418,0.03038,1.57552,1.25822,0.02489,1.60032
201,20200,1.57097,0.02966,1.58488,1.56777,0.03055,1.56832,1.41284,0.03035,1.57486,1.19944,0.02472,1.60025
202,20300,1.62327,0.02974,1.58374,1.58071,0.03050,1.56831,1.40770,0.02994,1.57471,1.18031,0.02462,1.60031
