iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value,3_iql_loss,3_count_value,4_iql_loss,4_count_value
218,21900,1.62737,0.16553,2.17284,0.16526,1.68055,0.16551,1.51068,0.16585
219,22000,1.62724,0.16605,2.17357,0.16579,1.66142,0.16600,1.49360,0.16587
220,22100,1.63132,0.16557,2.20142,0.16653,1.68264,0.16529,1.44789,0.16529
221,22200,1.64905,0.16702,2.10890,0.16681,1.66878,0.16506,1.51710,0.16469
222,22300,1.64853,0.16400,2.20771,0.16406,1.69272,0.16595,1.48615,0.16455
223,22400,1.64373,0.16648,2.07476,0.16637,1.73212,0.16529,1.45691,0.16467
224,22500,1.61048,0.16486,2.18509,0.16453,1.68494,0.16526,1.53377,0.16590
225,22600,1.68036,0.16554,2.22432,0.16573,1.67919,0.16621,1.51472,0.16580
226,22700,1.61859,0.16374,2.15041,0.16461,1.68154,0.16546,1.54648,0.16621
227,22800,1.64112,0.16504,2.15562,0.16417,1.73826,0.16511,1.50756,0.16521
228,22900,1.69085,0.16622,2.17160,0.16587,1.66824,0.16372,1.45243,0.16504
229,23000,1.66370,0.16540,2.18629,0.16522,1.65341,0.16324,1.45842,0.16443
230,23100,1.67760,0.16398,2.16159,0.16286,1.74094,0.16652,1.45958,0.16436
231,23200,1.61360,0.16418,2.25398,0.16334,1.69875,0.16449,1.52096,0.16536
232,23300,1.60886,0.16446,2.20381,0.16520,1.75340,0.16541,1.51586,0.16401
233,23400,1.69137,0.16336,2.10600,0.16362,1.66620,0.16535,1.50509,0.16442
234,23500,1.63637,0.16502,2.19809,0.16484,1.69424,0.16304,1.55074,0.16599
235,23600,1.64623,0.16439,2.19149,0.16485,1.68657,0.16550,1.55405,0.16430
236,23700,1.69001,0.16420,2.15626,0.16372,1.72722,0.16437,1.53265,0.16217
237,23800,1.65400,0.16314,2.22012,0.16339,1.74203,0.16500,1.50688,0.16276
238,23900,1.66806,0.16288,2.16833,0.16406,1.73567,0.16473,1.51394,0.16319
239,24000,1.65600,0.16427,2.17445,0.16406,1.65759,0.16225,1.55243,0.16495
240,24100,1.67069,0.16472,2.14509,0.16435,1.73747,0.16356,1.52635,0.16400
241,24200,1.71481,0.16455,2.17028,0.16451,1.66600,0.16243,1.54521,0.16287
242,24300,1.66819,0.16427,2.16652,0.16260,1.71741,0.16246,1.50755,0.16365
243,24400,1.65425,0.16258,2.18513,0.16342,1.70127,0.16271,1.52284,0.16420
244,24500,1.70773,0.16434,2.16045,0.16441,1.71018,0.16367,1.51694,0.16303
245,24600,1.71758,0.16327,2.19862,0.16297,1.74298,0.16377,1.44354,0.16100
246,24700,1.73070,0.16410,2.26909,0.16385,1.68795,0.16139,1.48300,0.16402
247,24800,1.72076,0.16377,2.24724,0.16348,1.72564,0.16331,1.47490,0.16199
248,24900,1.73219,0.16181,2.15751,0.16335,1.73908,0.16306,1.52188,0.16327
