iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss,3_iql_loss,3_icm_forward_loss,3_icm_inverse_loss
126,12700,0.95168,0.15342,1.60395,0.96060,0.14936,1.60601,0.92455,0.15121,1.60650
127,12800,0.94277,0.15169,1.60380,0.94487,0.14811,1.60563,1.05727,0.15000,1.60661
128,12900,0.93237,0.14958,1.60409,0.92978,0.14609,1.60547,0.91755,0.14762,1.60624
129,13000,0.97505,0.14845,1.60377,0.93223,0.14461,1.60597,0.95757,0.14585,1.60652
130,13100,0.95238,0.14686,1.60416,0.98201,0.14340,1.60567,0.96199,0.14469,1.60614
131,13200,0.97492,0.14550,1.60326,0.94138,0.14203,1.60569,0.91855,0.14324,1.60642
132,13300,0.95406,0.14333,1.60430,0.96110,0.14008,1.60579,0.94897,0.14128,1.60620
133,13400,0.96298,0.14189,1.60403,0.96640,0.13909,1.60547,1.00056,0.13995,1.60639
134,13500,0.96415,0.14023,1.60383,0.91709,0.13704,1.60553,0.90898,0.13823,1.60584
135,13600,0.96646,0.13902,1.60443,0.95953,0.13606,1.60521,0.95252,0.13694,1.60626
136,13700,0.94690,0.13738,1.60402,0.90428,0.13443,1.60551,0.97571,0.13600,1.60590
137,13800,0.96953,0.13574,1.60392,1.03921,0.13313,1.60585,0.97905,0.13395,1.60574
138,13900,0.92521,0.13448,1.60384,0.98696,0.13145,1.60568,0.95538,0.13211,1.60588
139,14000,0.97478,0.13296,1.60429,0.93457,0.13003,1.60559,0.98140,0.13132,1.60593
140,14100,0.93481,0.13156,1.60420,0.96125,0.12872,1.60530,0.95877,0.12968,1.60578
141,14200,0.96586,0.12997,1.60321,0.95853,0.12762,1.60499,0.92807,0.12813,1.60574
142,14300,0.93796,0.12900,1.60361,0.96971,0.12566,1.60555,0.95778,0.12643,1.60535
143,14400,0.99584,0.12722,1.60384,0.98121,0.12450,1.60543,0.95686,0.12510,1.60584
144,14500,0.98611,0.12620,1.60334,0.98671,0.12333,1.60534,0.94352,0.12440,1.60604
145,14600,0.97886,0.12471,1.60386,0.98507,0.12161,1.60481,0.98420,0.12289,1.60566
146,14700,0.99207,0.12313,1.60322,0.98434,0.12043,1.60528,0.99810,0.12115,1.60557
147,14800,0.97468,0.12201,1.60344,0.96677,0.11949,1.60474,0.93181,0.11997,1.60548
148,14900,1.00409,0.12047,1.60360,1.00065,0.11809,1.60493,0.95658,0.11924,1.60548
149,15000,0.95898,0.11916,1.60334,0.98610,0.11701,1.60444,0.95472,0.11776,1.60528
150,15100,0.96767,0.11803,1.60338,0.95543,0.11563,1.60536,0.96632,0.11603,1.60510
151,15200,0.98948,0.11643,1.60344,0.95969,0.11435,1.60478,1.02021,0.11551,1.60577
152,15300,0.97750,0.11546,1.60299,0.92322,0.11290,1.60502,1.01963,0.11409,1.60572
153,15400,0.98011,0.11406,1.60350,1.01524,0.11183,1.60445,0.99833,0.11310,1.60544
154,15500,0.95674,0.11257,1.60260,0.94672,0.11084,1.60459,0.94606,0.11146,1.60523
155,15600,0.92552,0.11152,1.60370,0.96298,0.10964,1.60466,0.98904,0.11038,1.60540
156,15700,0.96619,0.11054,1.60287,0.99234,0.10849,1.60493,1.03147,0.10958,1.60530
157,15800,0.99581,0.11005,1.60276,0.97019,0.10767,1.60458,1.00648,0.10847,1.60553
158,15900,0.90654,0.10840,1.60328,0.97487,0.10623,1.60492,0.96265,0.10725,1.60531
159,16000,0.97023,0.10683,1.60337,1.02935,0.10518,1.60472,0.99000,0.10601,1.60513
160,16100,0.95884,0.10641,1.60296,0.95019,0.10431,1.60444,1.00092,0.10457,1.60532
161,16200,0.99471,0.10495,1.60295,0.98938,0.10305,1.60436,0.97370,0.10352,1.60478
162,16300,1.01313,0.10378,1.60272,0.97048,0.10195,1.60393,0.95473,0.10254,1.60505
163,16400,0.97017,0.10254,1.60225,1.02781,0.10060,1.60451,0.98970,0.10096,1.60504
164,16500,0.93531,0.10138,1.60287,0.98720,0.09998,1.60440,0.93675,0.09988,1.60483
165,16600,1.01198,0.10055,1.60295,0.99884,0.09871,1.60464,1.01047,0.09911,1.60509
166,16700,0.94558,0.09965,1.60252,0.93689,0.09780,1.60365,0.93687,0.09808,1.60454
167,16800,0.94433,0.09816,1.60220,1.02547,0.09669,1.60432,0.93716,0.09695,1.60475
168,16900,0.94411,0.09667,1.60291,0.94736,0.09525,1.60439,0.99395,0.09636,1.60503
169,17000,0.94589,0.09657,1.60214,0.97868,0.09479,1.60442,0.94515,0.09541,1.60495
170,17100,0.92863,0.09526,1.60206,0.95096,0.09413,1.60443,0.98840,0.09420,1.60480
171,17200,0.98435,0.09428,1.60219,0.94259,0.09294,1.60447,0.99154,0.09339,1.60488
172,17300,1.01919,0.09367,1.60251,0.96124,0.09174,1.60434,0.98807,0.09274,1.60453
173,17400,0.93379,0.09230,1.60235,0.97447,0.09142,1.60427,0.94219,0.09171,1.60500
174,17500,0.98742,0.09175,1.60205,0.94214,0.09009,1.60375,1.00246,0.09097,1.60462
175,17600,0.98892,0.09072,1.60188,0.96363,0.08965,1.60435,0.95944,0.08988,1.60478
176,17700,0.99468,0.08950,1.60185,1.02677,0.08835,1.60412,0.99210,0.08900,1.60468
177,17800,0.96658,0.08892,1.60158,0.95886,0.08758,1.60459,0.92992,0.08850,1.60442
178,17900,0.91849,0.08777,1.60146,0.93890,0.08681,1.60391,0.97771,0.08714,1.60478
179,18000,0.99042,0.08729,1.60143,0.99654,0.08626,1.60376,0.96918,0.08640,1.60463
180,18100,0.94987,0.08649,1.60176,0.96978,0.08535,1.60407,0.92705,0.08580,1.60448
181,18200,0.98517,0.08555,1.60196,0.96678,0.08450,1.60402,0.98313,0.08504,1.60454
182,18300,0.95276,0.08493,1.60179,0.95457,0.08369,1.60338,0.94428,0.08456,1.60443
183,18400,0.93775,0.08382,1.60190,0.94645,0.08294,1.60421,0.91960,0.08362,1.60452
184,18500,0.94117,0.08292,1.60144,0.99170,0.08236,1.60358,0.97864,0.08309,1.60430
185,18600,0.91042,0.08217,1.60198,0.95161,0.08126,1.60356,0.98009,0.08194,1.60413
186,18700,0.98174,0.08179,1.60141,0.96635,0.08076,1.60376,0.96405,0.08094,1.60399
187,18800,1.01565,0.08122,1.60198,0.97239,0.08017,1.60381,1.01256,0.08083,1.60456
188,18900,1.00002,0.08041,1.60153,0.96494,0.07953,1.60362,0.92889,0.07983,1.60417
189,19000,0.97913,0.07945,1.60196,0.98505,0.07865,1.60337,0.95666,0.07902,1.60434
190,19100,0.95336,0.07850,1.60142,0.99019,0.07813,1.60347,0.92159,0.07854,1.60419
191,19200,0.96916,0.07801,1.60151,0.99081,0.07754,1.60336,1.00060,0.07798,1.60438
192,19300,0.97526,0.07734,1.60071,0.90845,0.07644,1.60326,1.01455,0.07739,1.60428
193,19400,0.97899,0.07671,1.60220,0.96423,0.07606,1.60318,0.99597,0.07670,1.60404
194,19500,0.98936,0.07602,1.60164,0.97669,0.07556,1.60319,1.00990,0.07629,1.60405
195,19600,0.98494,0.07568,1.60124,0.94168,0.07469,1.60304,0.96134,0.07533,1.60382
196,19700,0.94531,0.07483,1.60128,0.99263,0.07424,1.60305,1.00265,0.07465,1.60405
197,19800,0.93286,0.07415,1.60174,0.99955,0.07359,1.60285,0.97440,0.07410,1.60392
198,19900,0.96063,0.07389,1.60079,0.94443,0.07270,1.60282,0.96796,0.07379,1.60393
