iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_icm_forward_loss,1_icm_inverse_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_icm_forward_loss,2_icm_inverse_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_icm_forward_loss,3_icm_inverse_loss,4_maddpg_actor_loss,4_maddpg_critic_loss,4_icm_forward_loss,4_icm_inverse_loss
78,7900,-11.99836,0.96710,0.23400,1.61674,-12.56817,1.64951,0.23368,1.58162,-12.38319,1.14335,0.23458,1.62454,-12.77190,0.57302,0.20411,1.60079
79,8000,-11.97220,1.02555,0.23165,1.61664,-12.41958,1.25385,0.23128,1.58124,-12.32718,1.09392,0.23226,1.62400,-12.72369,0.54517,0.20145,1.60010
80,8100,-12.00372,1.15580,0.22883,1.61731,-12.37972,1.19304,0.22887,1.58070,-12.32252,1.32021,0.22937,1.62552,-12.68822,0.64859,0.19876,1.60027
81,8200,-11.77135,1.42121,0.22652,1.61708,-12.21836,1.38606,0.22641,1.58119,-12.21780,1.15729,0.22727,1.62469,-12.69530,0.66591,0.19651,1.59968
82,8300,-11.91183,1.33946,0.22382,1.61700,-12.19624,1.28351,0.22371,1.58125,-12.16027,1.03823,0.22510,1.62385,-12.65291,0.63690,0.19390,1.59915
83,8400,-11.73609,1.00188,0.22160,1.61684,-12.26300,1.16903,0.22148,1.57966,-12.03703,1.04220,0.22282,1.62319,-12.54333,0.63974,0.19118,1.59915
84,8500,-11.55585,1.01524,0.21938,1.61624,-12.07741,1.28461,0.21936,1.57963,-11.92791,1.08440,0.22045,1.62288,-12.52293,0.69503,0.18922,1.59767
85,8600,-11.56144,1.11124,0.21687,1.61636,-12.02769,1.36554,0.21716,1.57926,-11.96196,1.18550,0.21790,1.62244,-12.41519,0.60512,0.18658,1.59781
86,8700,-11.37156,1.22012,0.21441,1.61696,-11.99590,1.19212,0.21501,1.57806,-11.89392,1.27690,0.21535,1.62280,-12.21691,0.59583,0.18394,1.59729
87,8800,-11.36988,1.17618,0.21237,1.61610,-11.97450,1.29741,0.21223,1.57751,-11.88386,1.21803,0.21287,1.62324,-12.24970,0.59451,0.18164,1.59765
88,8900,-11.30404,1.03130,0.20984,1.61627,-11.83037,1.35167,0.21024,1.57789,-11.77557,1.05989,0.21087,1.62171,-12.09618,0.65169,0.17927,1.59696
89,9000,-11.18586,1.14715,0.20775,1.61632,-11.76335,1.19271,0.20822,1.57666,-11.76137,1.17838,0.20847,1.62155,-12.07197,0.79710,0.17698,1.59636
90,9100,-11.18737,1.16178,0.20538,1.61562,-11.66776,1.14205,0.20590,1.57673,-11.62699,1.10099,0.20620,1.62118,-12.08944,0.65749,0.17497,1.59549
91,9200,-11.10658,1.20957,0.20297,1.61648,-11.63496,1.28645,0.20360,1.57612,-11.58689,1.09990,0.20388,1.62168,-11.96575,0.71495,0.17238,1.59554
92,9300,-11.13839,1.20573,0.20095,1.61656,-11.48388,1.25715,0.20126,1.57499,-11.50507,1.04790,0.20172,1.62072,-11.98087,0.69373,0.16996,1.59468
93,9400,-10.81341,1.23697,0.19881,1.61622,-11.51415,1.17035,0.19944,1.57450,-11.42073,1.13495,0.19929,1.62150,-11.87216,0.60729,0.16812,1.59351
94,9500,-10.73658,1.06536,0.19639,1.61613,-11.36357,1.07059,0.19725,1.57526,-11.33980,1.00816,0.19724,1.62061,-11.76909,0.62697,0.16566,1.59360
95,9600,-10.75367,1.04552,0.19444,1.61543,-11.32977,1.16111,0.19514,1.57416,-11.32266,1.23307,0.19514,1.61973,-11.60528,0.59913,0.16334,1.59371
96,9700,-10.69675,1.04528,0.19229,1.61555,-11.24801,1.11463,0.19270,1.57399,-11.25438,1.04374,0.19305,1.61928,-11.60412,0.60440,0.16100,1.59313
97,9800,-10.62115,1.04821,0.18995,1.61607,-11.20471,1.12834,0.19085,1.57349,-11.25077,1.22313,0.19066,1.62009,-11.51797,0.62455,0.15896,1.59240
98,9900,-10.49774,1.32368,0.18772,1.61599,-11.07756,0.96785,0.18904,1.57273,-11.04824,1.34455,0.18853,1.62006,-11.47444,0.71209,0.15684,1.59172
