iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_rnd_forward_loss
203,20400,-3.09013,1.90255,0.00850,-4.27573,3.48456,0.00842,-4.57350,3.43039,0.00843
204,20500,-3.02918,1.93555,0.00839,-4.12019,3.38352,0.00837,-4.46840,3.30017,0.00836
205,20600,-2.99842,1.88886,0.00821,-4.09028,3.38368,0.00824,-4.37337,3.28163,0.00825
206,20700,-3.04795,1.86951,0.00819,-4.00662,3.43186,0.00829,-4.26674,3.24739,0.00815
207,20800,-2.98050,1.95211,0.00809,-3.97947,3.36298,0.00797,-4.20667,3.24198,0.00807
208,20900,-2.89973,1.81753,0.00798,-3.88280,3.49713,0.00794,-4.08660,3.14658,0.00791
209,21000,-2.90896,1.88416,0.00785,-3.80448,3.52298,0.00787,-4.11455,3.38198,0.00791
210,21100,-2.84552,1.78511,0.00789,-3.88166,3.44890,0.00791,-3.94040,3.35509,0.00788
211,21200,-2.83136,1.85328,0.00773,-3.74939,3.30967,0.00787,-3.88825,3.35818,0.00774
212,21300,-2.80172,1.83252,0.00768,-3.69285,3.16427,0.00775,-3.91195,3.11441,0.00771
213,21400,-2.75914,1.87144,0.00772,-3.63226,3.33455,0.00770,-3.72076,3.40396,0.00765
214,21500,-2.70970,1.85221,0.00755,-3.50471,3.23371,0.00762,-3.75121,3.24608,0.00757
215,21600,-2.69891,1.90842,0.00755,-3.60850,3.25386,0.00747,-3.78896,3.14306,0.00761
216,21700,-2.66310,1.80029,0.00753,-3.42672,3.35810,0.00741,-3.70067,3.06149,0.00746
217,21800,-2.64013,1.83778,0.00739,-3.46312,3.32603,0.00742,-3.68842,3.34919,0.00739
218,21900,-2.52281,1.88958,0.00733,-3.36379,3.25415,0.00738,-3.57390,3.14705,0.00729
219,22000,-2.61239,1.86808,0.00729,-3.34895,3.31985,0.00731,-3.55314,2.99296,0.00725
220,22100,-2.57263,1.92492,0.00720,-3.24870,3.28454,0.00720,-3.46255,3.20466,0.00727
221,22200,-2.56013,1.85241,0.00725,-3.16842,3.15441,0.00723,-3.39062,3.10408,0.00714
222,22300,-2.46254,1.95371,0.00716,-3.17685,3.31703,0.00722,-3.34230,3.16215,0.00705
223,22400,-2.45259,1.87922,0.00712,-3.13915,3.22177,0.00711,-3.37712,3.11488,0.00712
224,22500,-2.39363,1.87244,0.00711,-3.09562,3.26659,0.00699,-3.21940,3.30486,0.00691
225,22600,-2.40019,1.89965,0.00704,-3.10074,3.13625,0.00692,-3.27699,3.15645,0.00697
226,22700,-2.38001,1.92179,0.00690,-3.06170,3.13306,0.00697,-3.33395,3.19008,0.00685
227,22800,-2.39436,1.86122,0.00682,-3.00104,3.36550,0.00689,-3.20473,3.06045,0.00682
228,22900,-2.32861,1.82513,0.00676,-2.98948,3.39280,0.00679,-3.14779,3.07270,0.00684
229,23000,-2.33253,1.87348,0.00679,-2.89044,3.45635,0.00685,-3.06351,3.29463,0.00679
230,23100,-2.24675,1.96590,0.00663,-2.84057,3.06303,0.00666,-3.10313,3.11477,0.00670
231,23200,-2.33870,1.80945,0.00661,-2.89331,3.32424,0.00666,-2.99435,3.08495,0.00667
232,23300,-2.22040,1.89080,0.00661,-2.83095,3.17871,0.00659,-2.96351,3.01680,0.00656
233,23400,-2.21334,1.88324,0.00652,-2.84879,3.21353,0.00662,-3.06842,3.25121,0.00657
