iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_rnd_forward_loss
184,18500,-69.44147,2.60356,1.14849,-84.12196,1.71237,1.43352,-92.30441,2.07033,1.46412
185,18600,-69.20079,2.55666,1.16587,-83.85644,1.48532,1.40270,-91.78166,2.05681,1.43888
186,18700,-69.54919,2.40885,1.15104,-83.45218,1.86814,1.38892,-91.15315,2.11933,1.43908
187,18800,-68.83026,1.44020,1.14864,-82.93097,1.53218,1.38072,-90.64319,1.78382,1.42118
188,18900,-68.68462,1.57451,1.14630,-82.58449,1.57886,1.38209,-90.22127,1.81242,1.41652
189,19000,-68.35884,1.41765,1.12133,-82.27808,1.50410,1.36047,-89.73472,1.72543,1.40363
190,19100,-67.92744,1.50944,1.12394,-81.88455,1.49159,1.35511,-89.25296,1.71285,1.39668
191,19200,-67.59087,1.34665,1.11073,-81.49755,1.55341,1.35113,-88.52742,1.65457,1.39027
192,19300,-67.29665,1.26550,1.10367,-81.12963,1.46887,1.32779,-88.04291,1.65668,1.39203
193,19400,-66.91944,1.33025,1.09986,-80.80324,1.52054,1.32507,-87.57804,1.72159,1.38082
194,19500,-66.62941,1.30967,1.09402,-80.38611,1.50879,1.31554,-87.18101,1.64811,1.35374
195,19600,-66.31582,1.29808,1.09119,-79.89021,1.37133,1.30667,-86.86285,1.73295,1.35329
196,19700,-66.07980,1.47063,1.07903,-79.49024,1.57420,1.30524,-86.31659,1.68893,1.34869
197,19800,-65.50830,1.42101,1.07820,-79.17687,1.34591,1.29603,-85.63996,1.54705,1.33620
198,19900,-65.14594,1.29819,1.06959,-78.81684,1.53455,1.26777,-85.20521,1.69447,1.33743
199,20000,-64.84992,1.34971,1.06478,-78.32243,1.41229,1.27950,-84.75241,1.77439,1.31286
200,20100,-64.47481,1.41850,1.06302,-77.90204,1.40312,1.24573,-84.16739,1.53391,1.29430
201,20200,-64.17927,1.27560,1.05419,-77.60452,1.39534,1.26141,-83.54841,1.66944,1.30213
202,20300,-63.82627,1.28861,1.04388,-77.24388,1.41928,1.25320,-83.10225,1.61637,1.29618
203,20400,-63.51397,1.25715,1.04687,-76.83685,1.34790,1.22919,-82.69755,1.67863,1.28014
204,20500,-63.34008,1.21776,1.03537,-76.38226,1.58365,1.24914,-82.15853,1.71502,1.28299
205,20600,-62.96671,1.25656,1.03649,-76.00163,1.34907,1.21431,-81.63117,1.63120,1.27177
206,20700,-62.61938,1.21534,1.01941,-75.52982,1.58102,1.21842,-81.19767,1.58042,1.25332
207,20800,-62.23375,1.23370,1.01468,-75.02560,3.61867,1.21197,-80.54805,1.67053,1.22894
208,20900,-62.14596,1.39263,1.01541,-73.90446,6.66987,1.20739,-79.91325,1.67025,1.23270
209,21000,-61.82362,1.62482,1.00790,-73.48677,4.64502,1.20302,-79.46122,1.54758,1.22728
210,21100,-61.67905,1.27544,1.00233,-72.97948,4.66876,1.18909,-79.10043,1.59823,1.23332
211,21200,-61.14190,1.36571,0.99349,-72.92255,2.38974,1.18398,-78.69250,1.57752,1.20476
212,21300,-60.77043,1.27469,0.98654,-72.52716,2.67572,1.17035,-78.14934,1.59252,1.20351
213,21400,-60.67898,2.01052,0.99396,-72.14771,2.35076,1.15690,-77.67487,1.70645,1.18652
214,21500,-60.45037,2.38910,0.97557,-71.56180,2.19550,1.15325,-76.79224,1.69837,1.18094
215,21600,-60.00700,1.86061,0.96368,-71.04532,2.44541,1.15163,-76.55919,1.43961,1.15969
216,21700,-59.40172,1.96307,0.96112,-70.58205,2.16606,1.14652,-76.13662,1.55850,1.17517
217,21800,-59.06307,2.13759,0.96781,-70.04929,2.23157,1.12588,-75.38708,1.52199,1.15898
218,21900,-59.12232,1.98064,0.96160,-69.55291,2.59846,1.12082,-74.92701,1.56317,1.14214
219,22000,-58.92922,2.04965,0.95114,-69.08831,2.31139,1.11863,-74.46262,1.42318,1.13664
220,22100,-58.68591,1.72130,0.94225,-68.59185,2.35889,1.11167,-74.15111,1.58698,1.13081
221,22200,-58.26776,1.18050,0.93242,-68.12376,2.39801,1.11078,-73.67290,1.48968,1.12578
222,22300,-57.90276,1.10337,0.93099,-67.74745,2.16782,1.08427,-72.94249,2.42958,1.10870
223,22400,-57.61730,1.28577,0.93079,-67.27934,2.17162,1.08580,-72.22329,4.12411,1.09991
224,22500,-57.22458,1.16920,0.92838,-66.86977,2.04708,1.08215,-71.64111,3.68554,1.08724
225,22600,-56.96079,1.14747,0.91498,-66.32361,2.07834,1.07149,-71.18911,3.81980,1.08560
226,22700,-56.74417,1.15254,0.91428,-65.99096,2.02772,1.06859,-70.48527,5.61942,1.07426
227,22800,-56.43059,1.16922,0.90763,-65.60391,2.80166,1.06426,-70.16365,3.14226,1.06245
228,22900,-56.00611,1.16282,0.90066,-65.82554,3.33416,1.04917,-69.79408,1.71395,1.06139
229,23000,-55.71255,1.21621,0.89763,-65.14908,2.56883,1.05140,-69.45849,1.51769,1.05936
230,23100,-55.64996,1.48836,0.89378,-64.77444,2.10005,1.03397,-68.93581,1.38244,1.04856
231,23200,-55.32275,2.63421,0.89003,-64.47938,1.81983,1.03054,-68.41104,1.50260,1.04595
232,23300,-54.87916,1.56999,0.87364,-64.07462,1.89835,1.02029,-68.07454,1.33626,1.03808
233,23400,-54.93449,2.53661,0.86827,-63.81461,1.63178,1.02609,-67.66380,1.29955,1.03107
234,23500,-54.36845,2.63897,0.87666,-63.56805,3.07875,1.01217,-67.31172,1.34458,1.02329
235,23600,-54.46699,2.10489,0.86125,-63.24474,3.77713,1.01324,-66.80620,1.41873,1.01422
236,23700,-54.13856,2.10655,0.85609,-62.39922,3.58849,1.00278,-66.34768,1.38354,1.00974
237,23800,-53.80300,2.01211,0.85106,-62.46589,3.11743,1.00912,-65.97078,1.45593,1.00739
238,23900,-53.58028,1.57747,0.84980,-61.94791,2.36957,0.98627,-65.46909,1.34662,0.99733
239,24000,-52.86827,1.65075,0.84029,-61.94062,2.52031,0.98142,-65.01299,1.27978,0.99837
240,24100,-52.45670,1.70802,0.83545,-61.34578,2.80598,0.98172,-64.64782,1.29462,0.98000
241,24200,-52.10743,1.82862,0.83266,-61.21200,1.87943,0.96499,-64.28174,1.22217,0.98366
242,24300,-52.00279,1.57921,0.82987,-60.69154,1.39261,0.95367,-63.87304,1.20468,0.97181
243,24400,-51.68075,1.72046,0.82483,-60.32213,1.43359,0.96838,-63.39737,1.33723,0.96979
244,24500,-51.38616,1.58186,0.82752,-60.03679,1.22855,0.95825,-63.00047,1.29148,0.96044
245,24600,-51.00580,1.60883,0.81841,-59.71397,1.15912,0.95170,-62.63407,1.21221,0.95605
246,24700,-50.56939,1.53498,0.81372,-59.34110,1.09698,0.94468,-62.20781,1.28957,0.94885
247,24800,-50.37038,1.72188,0.80930,-59.06141,1.18017,0.93575,-61.77388,1.25332,0.93981
248,24900,-50.19156,1.45996,0.80958,-58.70993,1.24938,0.92844,-61.41530,1.26859,0.93250
