iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value,3_maddpg_actor_loss,3_maddpg_critic_loss,3_count_value
223,22400,-10.51206,4.27870,0.12718,-10.42872,3.94266,0.15146,-10.71542,3.82998,0.15415
224,22500,-10.36464,4.50056,0.12628,-10.21225,3.86647,0.15084,-10.58960,4.01498,0.15200
225,22600,-10.36051,4.46050,0.12617,-10.12896,3.82949,0.14811,-10.48152,3.74541,0.15324
226,22700,-10.45923,4.18160,0.12715,-10.24040,3.72428,0.14936,-10.58911,3.92981,0.15020
227,22800,-10.31443,4.72102,0.12562,-10.19105,3.99127,0.14843,-10.52146,3.59050,0.14994
228,22900,-10.34969,4.55579,0.12688,-10.12391,3.80846,0.14725,-10.48349,3.85958,0.15262
229,23000,-10.35756,4.20613,0.12633,-10.16984,3.82189,0.14696,-10.50254,3.71952,0.15003
230,23100,-10.41590,4.45523,0.12656,-10.16913,3.90556,0.14777,-10.54396,3.80409,0.15280
231,23200,-10.44725,4.63102,0.12740,-10.09860,3.95179,0.14758,-10.51820,3.80363,0.14977
232,23300,-10.19298,4.40623,0.12679,-10.00838,4.00595,0.14625,-10.33897,3.95738,0.15069
233,23400,-10.15456,4.33681,0.12493,-10.03261,3.94268,0.14326,-10.41619,3.74185,0.14969
234,23500,-10.39565,4.28533,0.12765,-9.97525,3.65203,0.14588,-10.49394,3.69385,0.15054
235,23600,-10.35260,4.48912,0.12756,-10.01610,3.92515,0.14653,-10.51070,3.77253,0.15211
236,23700,-10.22178,4.49179,0.12547,-9.93849,3.91848,0.14616,-10.34814,3.60151,0.14822
237,23800,-10.14957,4.61958,0.12474,-10.02285,3.99786,0.14714,-10.47271,3.65128,0.14728
238,23900,-10.26550,4.78165,0.12493,-10.01748,3.60790,0.14524,-10.35100,3.69173,0.14861
239,24000,-10.27950,4.58820,0.12634,-9.86124,3.81389,0.14362,-10.46886,3.91777,0.14976
240,24100,-10.27782,4.70435,0.12446,-9.89812,4.06495,0.14533,-10.36273,3.62404,0.14804
241,24200,-10.19877,4.46135,0.12551,-9.96667,4.12154,0.14418,-10.37762,3.77894,0.14987
242,24300,-10.09996,4.65753,0.12461,-9.83988,4.00334,0.14461,-10.27741,3.98902,0.14617
243,24400,-10.33904,4.78730,0.12588,-9.77549,3.77276,0.14185,-10.33078,3.72024,0.15116
244,24500,-10.35946,4.78205,0.12608,-9.85203,3.98565,0.14294,-10.38844,3.87593,0.14963
245,24600,-10.10974,4.65737,0.12386,-9.93521,3.79348,0.14551,-10.46691,3.74195,0.14817
246,24700,-10.23784,4.82905,0.12568,-9.89195,3.85066,0.14427,-10.32884,3.49672,0.14852
247,24800,-10.21806,4.66997,0.12656,-9.81288,4.02982,0.14341,-10.28685,3.83271,0.14883
248,24900,-10.20609,4.19674,0.12508,-9.78489,3.95197,0.14139,-10.44374,3.78404,0.14776
