iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value,3_maddpg_actor_loss,3_maddpg_critic_loss,3_count_value
230,23100,-14.67975,4.48049,0.17951,-13.48901,4.21552,0.18357,-13.50043,4.44981,0.18175
231,23200,-14.66790,4.71873,0.18159,-13.63719,4.22955,0.18053,-13.40411,4.47740,0.17931
232,23300,-14.73865,4.37929,0.18158,-13.39764,4.43221,0.18115,-13.47138,4.45074,0.18140
233,23400,-14.62086,4.64234,0.18137,-13.35899,4.21316,0.17925,-13.54364,4.82615,0.18028
234,23500,-14.72049,4.57348,0.18134,-13.46954,4.36774,0.18097,-13.40606,4.31967,0.18140
235,23600,-14.59013,4.60200,0.18077,-13.41726,4.13493,0.18303,-13.38366,4.75461,0.18202
236,23700,-14.75705,4.48592,0.18228,-13.60676,4.25536,0.18301,-13.33965,4.21334,0.18066
237,23800,-14.66164,4.47574,0.18115,-13.42420,4.11593,0.18088,-13.32556,4.45372,0.18259
238,23900,-14.64462,4.62857,0.18156,-13.52376,4.25353,0.18193,-13.37247,4.37362,0.18091
239,24000,-14.94080,4.67615,0.18315,-13.65726,4.26009,0.18066,-13.44445,4.32193,0.18070
240,24100,-14.73949,4.71449,0.18176,-13.49772,4.49052,0.18316,-13.48947,4.44170,0.18147
241,24200,-14.74255,4.39983,0.18286,-13.58607,4.19500,0.18196,-13.39141,4.30387,0.18099
242,24300,-14.76775,4.38039,0.18128,-13.70225,4.20796,0.18151,-13.40199,4.60980,0.18083
243,24400,-14.79148,4.33816,0.18081,-13.55878,4.13172,0.18016,-13.60634,4.46485,0.18371
244,24500,-14.71691,4.56996,0.17902,-13.55569,4.59472,0.18033,-13.42609,4.56577,0.17969
245,24600,-14.87727,4.66381,0.18220,-13.52729,4.38202,0.17968,-13.64059,4.90312,0.18226
246,24700,-14.88142,4.74435,0.18358,-13.59477,4.18966,0.18132,-13.50735,4.58995,0.17996
247,24800,-14.85792,4.32001,0.18124,-13.44777,4.08769,0.18098,-13.48799,4.60722,0.18071
248,24900,-14.99962,4.34506,0.18286,-13.66880,4.26948,0.18104,-13.50358,4.65491,0.18307
