iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_icm_forward_loss,1_icm_inverse_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_icm_forward_loss,2_icm_inverse_loss
235,23600,-2.68231,0.98512,0.02644,1.05652,-4.51893,1.03362,0.05943,1.55447
236,23700,-2.67702,0.87408,0.02601,1.05469,-4.47674,1.05550,0.05955,1.55631
237,23800,-2.63949,0.88749,0.02566,1.05310,-4.44580,1.10563,0.05901,1.55462
238,23900,-2.56634,0.97054,0.02545,1.05457,-4.38691,0.97768,0.05864,1.55348
239,24000,-2.56967,0.92195,0.02515,1.05330,-4.41685,0.90955,0.05820,1.55544
240,24100,-2.50847,0.92206,0.02511,1.05604,-4.37586,0.92591,0.05781,1.55559
241,24200,-2.49139,0.99932,0.02474,1.05390,-4.36210,0.99399,0.05726,1.55317
242,24300,-2.47111,0.94002,0.02454,1.05524,-4.28831,0.99520,0.05737,1.55255
243,24400,-2.43019,0.96516,0.02422,1.05355,-4.25010,0.96134,0.05711,1.55401
244,24500,-2.37985,0.97785,0.02392,1.05327,-4.25451,0.84042,0.05664,1.55285
245,24600,-2.38315,0.86840,0.02395,1.05706,-4.21625,0.96962,0.05621,1.55190
246,24700,-2.38891,1.00576,0.02360,1.05532,-4.22359,0.95805,0.05560,1.55206
247,24800,-2.36171,0.97064,0.02323,1.05272,-4.12843,0.95526,0.05582,1.55242
248,24900,-2.30911,0.96708,0.02317,1.05488,-4.11616,0.99259,0.05562,1.55108
