iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value,3_maddpg_actor_loss,3_maddpg_critic_loss,3_count_value
235,23600,-13.81236,1.51756,0.18004,-12.42722,1.76598,0.18168,-12.14512,1.60917,0.17531
236,23700,-13.75317,1.67549,0.18151,-12.31493,1.62541,0.17925,-12.14705,1.67281,0.17318
237,23800,-13.82881,1.58685,0.18014,-12.28298,1.66460,0.17770,-11.98130,1.67107,0.17109
238,23900,-13.78524,1.61028,0.17915,-12.37688,1.71157,0.17905,-11.92273,1.53437,0.17109
239,24000,-13.82378,1.73032,0.18013,-12.38397,1.58742,0.17719,-11.98701,1.63160,0.17006
240,24100,-13.89447,1.43753,0.18053,-12.24117,1.65774,0.17795,-12.05536,1.61782,0.17242
241,24200,-13.78319,1.45357,0.17963,-12.26539,1.57626,0.17670,-11.94267,1.58213,0.17220
242,24300,-13.68938,1.59837,0.17902,-12.28923,1.58511,0.17824,-11.89329,1.60904,0.17121
243,24400,-13.66614,1.57340,0.17807,-12.22461,1.58674,0.17627,-12.02971,1.62471,0.17381
244,24500,-13.68896,1.54974,0.17657,-12.17896,1.62015,0.17695,-11.79872,1.67716,0.17110
245,24600,-13.79626,1.87247,0.18105,-12.22951,1.60770,0.17694,-11.84915,1.53222,0.17115
246,24700,-13.80761,1.63135,0.18081,-12.14627,1.59257,0.17574,-11.84352,1.65914,0.17299
247,24800,-13.76946,1.59552,0.17945,-12.14294,1.61243,0.17483,-11.78270,1.58462,0.16870
248,24900,-13.65872,1.72181,0.17883,-12.18551,1.63235,0.17538,-11.74514,1.80261,0.17256
