iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value,3_maddpg_actor_loss,3_maddpg_critic_loss,3_count_value
160,16100,-22.70978,3.24653,0.30976,-25.56750,3.20444,0.33154,-23.70746,3.00924,0.30755
161,16200,-22.91936,3.66982,0.30762,-25.61351,3.07038,0.33217,-23.75382,3.05318,0.30878
162,16300,-22.85744,3.25758,0.30812,-25.83976,3.17961,0.33102,-23.69805,3.61158,0.30931
163,16400,-22.99488,3.20663,0.31000,-25.74730,3.16935,0.33344,-23.78185,3.52284,0.30883
164,16500,-23.05924,3.14238,0.31135,-25.89434,3.08233,0.33351,-23.61586,3.24829,0.30546
165,16600,-23.14206,3.22976,0.30830,-25.83438,3.15239,0.33202,-23.67919,3.75378,0.30869
166,16700,-23.12673,3.75410,0.31064,-26.07642,3.65695,0.33122,-23.63161,4.17866,0.30719
167,16800,-23.30374,3.91028,0.30711,-26.03980,3.65550,0.33139,-23.52719,3.38098,0.30318
168,16900,-23.32610,3.68851,0.30941,-26.11449,3.50663,0.33030,-23.61078,3.18477,0.30276
169,17000,-23.36947,3.34569,0.31145,-26.07976,3.76815,0.33332,-23.48713,3.55041,0.30131
170,17100,-23.35276,3.49890,0.31099,-26.07730,3.54714,0.32839,-23.61658,3.13536,0.30339
171,17200,-23.43125,4.26887,0.31017,-26.19579,3.77042,0.33041,-23.69825,3.21425,0.30182
172,17300,-23.54739,4.18285,0.30881,-26.19772,3.51381,0.32634,-23.53994,3.40810,0.30230
173,17400,-23.50896,3.96624,0.30784,-26.31087,3.36605,0.33014,-23.60021,3.80028,0.30190
174,17500,-23.70310,3.67874,0.31040,-26.37063,3.45236,0.32690,-23.57625,3.20453,0.30272
175,17600,-23.70443,4.05937,0.31125,-26.37485,3.71445,0.32958,-23.48255,3.38004,0.30114
176,17700,-23.67848,3.50337,0.30822,-26.43687,3.17586,0.32786,-23.48272,3.05161,0.30067
177,17800,-23.72736,3.76580,0.30937,-26.51764,3.60043,0.32819,-23.43389,2.95839,0.30178
178,17900,-23.79069,3.49786,0.31103,-26.58827,3.40598,0.32958,-23.48264,2.96535,0.30160
179,18000,-23.89148,3.58395,0.30916,-26.72213,3.56098,0.32728,-23.41791,3.05158,0.30103
180,18100,-23.97133,3.85790,0.30914,-26.56690,3.73309,0.32900,-23.53069,3.07941,0.29846
181,18200,-23.96146,3.31397,0.31159,-26.46442,3.59009,0.32518,-23.44583,3.41355,0.29835
182,18300,-24.02728,3.62064,0.30987,-26.75692,3.36628,0.32772,-23.54864,3.50983,0.29910
183,18400,-24.12932,3.48651,0.31094,-26.91025,3.53951,0.32798,-23.32243,3.69023,0.29556
184,18500,-24.31376,3.35148,0.30897,-26.73980,3.43971,0.32719,-23.42354,3.28782,0.29998
185,18600,-24.38813,3.52732,0.30971,-26.82289,3.53058,0.32513,-23.42106,3.24655,0.29529
186,18700,-24.35388,3.30323,0.31061,-26.87604,3.64096,0.32308,-23.35910,3.19560,0.29962
187,18800,-24.53617,3.57861,0.30972,-26.87846,3.41087,0.32431,-23.43969,3.04620,0.29946
188,18900,-24.44182,3.54058,0.31020,-26.95655,3.05315,0.32469,-23.46527,3.35362,0.29637
189,19000,-24.52659,3.43768,0.30881,-27.00156,3.01460,0.32425,-23.50032,3.26030,0.29606
190,19100,-24.56129,3.42701,0.30719,-27.12766,3.03521,0.32680,-23.49472,3.28877,0.29754
191,19200,-24.63070,3.65278,0.30761,-27.13061,3.10408,0.32689,-23.38411,3.90951,0.29454
192,19300,-24.68751,3.66940,0.30866,-26.99818,3.03356,0.32465,-23.53408,3.38500,0.29790
193,19400,-24.85825,3.36305,0.30763,-27.24527,3.23418,0.32300,-23.49265,3.26313,0.29574
194,19500,-24.99005,3.06367,0.30910,-27.19201,3.20839,0.32445,-23.43821,3.53703,0.29715
195,19600,-25.10689,3.17214,0.30824,-27.29834,3.46047,0.32563,-23.43404,3.62842,0.29524
196,19700,-25.11514,3.31000,0.30816,-27.19029,3.35902,0.32228,-23.56970,3.48627,0.29529
197,19800,-25.03594,3.26050,0.30663,-27.33197,3.37198,0.32239,-23.61736,3.39878,0.29571
198,19900,-25.16542,3.23896,0.30618,-27.40275,3.30806,0.32300,-23.49686,3.49349,0.29594
199,20000,-25.18395,3.33600,0.30762,-27.36010,3.59262,0.32325,-23.51990,3.41086,0.29604
200,20100,-25.33751,3.77203,0.30515,-27.37207,3.83366,0.32153,-23.62180,3.78583,0.29410
201,20200,-25.29044,3.76589,0.30887,-27.35554,3.39748,0.32113,-23.59171,3.50518,0.29508
202,20300,-25.28634,3.40063,0.30535,-27.40297,3.31743,0.32265,-23.66607,3.43737,0.29786
203,20400,-25.44453,3.27725,0.30537,-27.42287,3.16546,0.32248,-23.66662,3.32838,0.29426
204,20500,-25.38712,3.34898,0.30411,-27.44517,3.48903,0.32143,-23.75976,3.61813,0.29551
205,20600,-25.47799,3.38008,0.30494,-27.48650,3.22661,0.32033,-23.70977,3.38000,0.29345
206,20700,-25.42202,3.55279,0.30381,-27.45819,3.29377,0.32086,-23.83321,3.71989,0.29199
207,20800,-25.57023,3.50379,0.30380,-27.37638,3.26170,0.31783,-23.86428,3.37138,0.29341
208,20900,-25.57108,3.55993,0.30404,-27.50539,3.23001,0.31939,-23.80175,3.34711,0.29413
209,21000,-25.51738,3.23542,0.30445,-27.52930,3.37140,0.31852,-23.88802,3.30902,0.29262
210,21100,-25.61619,3.15213,0.30364,-27.61083,3.35424,0.32129,-23.84545,3.61299,0.29559
211,21200,-25.68803,3.11900,0.30208,-27.57031,3.47789,0.31738,-24.07255,3.64606,0.29159
