iteration,episode,1_iql_loss,1_rnd_forward_loss,2_iql_loss,2_rnd_forward_loss,3_iql_loss,3_rnd_forward_loss
172,17300,0.66495,0.03889,0.71251,0.03856,0.74875,0.03893
173,17400,0.69348,0.03857,0.72113,0.03864,0.75183,0.03872
174,17500,0.67171,0.03830,0.70997,0.03823,0.76106,0.03845
175,17600,0.68609,0.03821,0.69799,0.03814,0.75947,0.03826
176,17700,0.69047,0.03771,0.71542,0.03777,0.76895,0.03772
177,17800,0.68894,0.03751,0.69355,0.03774,0.75827,0.03763
178,17900,0.68389,0.03733,0.71421,0.03724,0.76491,0.03741
179,18000,0.70407,0.03713,0.70111,0.03719,0.74691,0.03717
180,18100,0.67669,0.03680,0.70549,0.03694,0.75985,0.03702
181,18200,0.67071,0.03673,0.71899,0.03647,0.76897,0.03666
182,18300,0.69613,0.03642,0.71340,0.03652,0.78201,0.03646
183,18400,0.66494,0.03605,0.70590,0.03595,0.76478,0.03610
184,18500,0.66148,0.03584,0.73615,0.03598,0.74200,0.03612
185,18600,0.67018,0.03573,0.72530,0.03574,0.76825,0.03570
186,18700,0.67647,0.03547,0.72454,0.03542,0.78006,0.03547
187,18800,0.66700,0.03549,0.70150,0.03528,0.76711,0.03546
188,18900,0.68312,0.03510,0.70385,0.03511,0.77681,0.03499
189,19000,0.67845,0.03487,0.70937,0.03457,0.76991,0.03485
190,19100,0.68031,0.03459,0.76086,0.03446,0.75126,0.03469
191,19200,0.67120,0.03439,0.71286,0.03445,0.77515,0.03427
192,19300,0.69112,0.03406,0.72231,0.03424,0.75635,0.03418
193,19400,0.71204,0.03390,0.70616,0.03409,0.78002,0.03394
194,19500,0.67334,0.03379,0.71173,0.03356,0.77449,0.03384
195,19600,0.67192,0.03349,0.71169,0.03337,0.77947,0.03337
196,19700,0.67614,0.03318,0.70138,0.03343,0.78160,0.03340
197,19800,0.68122,0.03322,0.71257,0.03283,0.80390,0.03316
198,19900,0.68694,0.03301,0.70349,0.03294,0.78030,0.03322
199,20000,0.69569,0.03285,0.70606,0.03271,0.77766,0.03270
200,20100,0.72021,0.03261,0.75999,0.03273,0.79093,0.03243
201,20200,0.69553,0.03241,0.72046,0.03222,0.76540,0.03252
202,20300,0.68079,0.03218,0.70898,0.03213,0.75253,0.03211
203,20400,0.68306,0.03201,0.71187,0.03199,0.76604,0.03206
204,20500,0.69688,0.03200,0.68236,0.03201,0.76658,0.03183
205,20600,0.68027,0.03176,0.70207,0.03161,0.78958,0.03175
206,20700,0.67908,0.03160,0.71430,0.03154,0.78147,0.03162
207,20800,0.68692,0.03146,0.72546,0.03128,0.77124,0.03129
208,20900,0.67895,0.03124,0.72530,0.03109,0.80894,0.03111
209,21000,0.70292,0.03119,0.72744,0.03101,0.77856,0.03117
210,21100,0.69618,0.03093,0.72184,0.03109,0.76620,0.03074
211,21200,0.67645,0.03067,0.70786,0.03070,0.77586,0.03083
212,21300,0.69460,0.03064,0.71223,0.03062,0.79622,0.03063
213,21400,0.67612,0.03034,0.71906,0.03034,0.77572,0.03049
214,21500,0.69239,0.03028,0.70231,0.03026,0.78508,0.03023
215,21600,0.68676,0.03008,0.70015,0.03015,0.77469,0.03010
216,21700,0.69458,0.03000,0.70418,0.02981,0.76202,0.02988
217,21800,0.68130,0.02970,0.73123,0.02957,0.76778,0.02987
218,21900,0.69191,0.02969,0.71336,0.02967,0.78960,0.02965
219,22000,0.68458,0.02934,0.71246,0.02942,0.79603,0.02928
220,22100,0.68814,0.02925,0.73921,0.02922,0.75723,0.02928
221,22200,0.68390,0.02901,0.70621,0.02919,0.76101,0.02921
