iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss,3_iql_loss,3_icm_forward_loss,3_icm_inverse_loss
213,21400,0.65949,0.01893,1.59529,0.84549,0.02148,1.59586,0.77867,0.02120,1.59234
214,21500,0.65522,0.01890,1.59527,0.80574,0.02158,1.59585,0.78916,0.02097,1.59167
215,21600,0.65488,0.01888,1.59644,0.79717,0.02110,1.59560,0.78978,0.02099,1.59166
216,21700,0.66568,0.01879,1.59495,0.81290,0.02112,1.59468,0.79344,0.02059,1.59101
217,21800,0.66802,0.01859,1.59605,0.79942,0.02104,1.59440,0.81591,0.02057,1.59175
218,21900,0.65726,0.01870,1.59529,0.79958,0.02082,1.59561,0.76953,0.02054,1.59154
219,22000,0.64619,0.01830,1.59542,0.81468,0.02052,1.59525,0.76904,0.02035,1.59076
220,22100,0.66944,0.01832,1.59531,0.81995,0.02039,1.59422,0.79692,0.02018,1.59090
221,22200,0.66491,0.01808,1.59539,0.78585,0.02044,1.59424,0.78498,0.01980,1.59043
222,22300,0.67069,0.01809,1.59396,0.83462,0.01999,1.59451,0.80504,0.01968,1.59117
223,22400,0.67041,0.01810,1.59366,0.81727,0.01998,1.59385,0.79934,0.01962,1.59108
224,22500,0.65146,0.01810,1.59464,0.83601,0.01978,1.59404,0.79950,0.01945,1.59064
225,22600,0.66519,0.01778,1.59527,0.81949,0.01966,1.59366,0.79044,0.01943,1.59063
226,22700,0.66564,0.01784,1.59442,0.81321,0.01966,1.59348,0.79670,0.01907,1.59108
227,22800,0.67127,0.01782,1.59499,0.79661,0.01948,1.59287,0.79271,0.01885,1.59004
228,22900,0.68406,0.01747,1.59376,0.81381,0.01934,1.59354,0.81146,0.01867,1.59017
229,23000,0.68415,0.01749,1.59368,0.83522,0.01894,1.59419,0.80071,0.01863,1.59064
230,23100,0.67639,0.01746,1.59280,0.78854,0.01910,1.59360,0.77306,0.01864,1.58976
231,23200,0.65702,0.01732,1.59426,0.78410,0.01907,1.59409,0.77646,0.01842,1.59037
232,23300,0.69906,0.01738,1.59415,0.81989,0.01876,1.59281,0.79661,0.01822,1.58918
233,23400,0.68279,0.01736,1.59418,0.79406,0.01882,1.59245,0.77648,0.01819,1.58988
234,23500,0.69846,0.01692,1.59448,0.80884,0.01860,1.59312,0.78948,0.01806,1.58932
235,23600,0.66297,0.01713,1.59399,0.79543,0.01845,1.59155,0.79877,0.01781,1.58864
236,23700,0.65935,0.01695,1.59316,0.80093,0.01828,1.59256,0.78988,0.01781,1.58926
237,23800,0.70080,0.01684,1.59417,0.80190,0.01824,1.59167,0.81711,0.01762,1.58873
238,23900,0.69618,0.01689,1.59367,0.82265,0.01806,1.59207,0.79342,0.01747,1.58889
239,24000,0.68945,0.01676,1.59209,0.82317,0.01767,1.59203,0.77151,0.01761,1.58937
240,24100,0.67006,0.01661,1.59269,0.78209,0.01795,1.59251,0.77680,0.01734,1.58794
241,24200,0.67433,0.01676,1.59327,0.80083,0.01761,1.59204,0.75449,0.01732,1.58914
242,24300,0.68428,0.01635,1.59289,0.80421,0.01743,1.59244,0.78871,0.01709,1.58740
243,24400,0.68144,0.01651,1.59328,0.80870,0.01742,1.59089,0.79887,0.01683,1.58786
244,24500,0.71511,0.01648,1.59278,0.80669,0.01739,1.59126,0.78469,0.01675,1.58940
245,24600,0.69775,0.01643,1.59226,0.81125,0.01716,1.59105,0.81624,0.01661,1.58809
246,24700,0.70516,0.01615,1.59237,0.81788,0.01712,1.59187,0.78893,0.01643,1.58821
247,24800,0.69797,0.01638,1.59159,0.80953,0.01675,1.59069,0.80684,0.01645,1.58724
248,24900,0.69752,0.01631,1.59174,0.79584,0.01678,1.59211,0.77277,0.01638,1.58764
